ann_date,change_date,code,flow_share,total_share
20210916,20210916,sh688981,7835931070,7903355870.000001
20210907,20210831,sh688981,7835444420,7902869220
20210831,20210830,sh688981,7835391990,7902816790
20210806,20210730,sh688981,7834332130,7901756930
20210730,20210729,sh688981,7834283140,7901707940
20210709,20210716,sh688981,7833685830,7901110630
20210707,20210630,sh688981,7058300630,7901110630
20210630,20210629,sh688981,7058247320,7901057320
20210605,20210531,sh688981,7057768250,7900578250
20210528,20210527,sh688981,7057661570,7900471570
20210507,20210430,sh688981,7057201640,7900011640
20210410,20210409,sh688981,7057107470,7899917470
20210409,20210331,sh688981,7056389080.000001,7899199080.000001
20210401,20201231,sh688981,6805275750,7703507530
20210331,20210330,sh688981,7056388080,7899198080
20210324,20210323,sh688981,7054122480,7896932480
20210226,20210225,sh688981,7053540530,7896350530
20210202,20210201,sh688981,7053481880,7896291880
20210130,20210129,sh688981,7052380470,7895190470
20210116,20210115,sh688981,6996481550,7894713330
20210109,20210118,sh688981,7051903330,7894713330
20210105,20210105,sh688981,6988526700,7886758480
20201231,20201230,sh688981,6805274150,7703505930
20201230,20201229,sh688981,6802316740,7700548510
20201204,20201130,sh688981,6801899140,7700130910
20201128,20201127,sh688981,6801897860,7700129630
20201104,20201030,sh688981,6800676189.999999,7698907970
20201104,20201103,sh688981,6801539200,7699770980
20201030,20201029,sh688981,6800652510,7698884290
20201009,20200930,sh688981,6800230699.999999,7698462470
20200930,20200929,sh688981,6800192080,7698423860.000001
20200923,20200922,sh688981,6800021670,7698253450
20200916,20200915,sh688981,6799509580,7697741360.000001
20200905,20200904,sh688981,6797131240,7695363010
20200905,20200831,sh688981,6796962210,7695193990
20200902,20200901,sh688981,6797025960,7695257740
20200829,20200828,sh688981,6796959870,7695191650
20200822,20200821,sh688981,6795093530,7693325310
20200820,20200819,sh688981,6794188750,7692420520
20200818,20200817,sh688981,6794179250,7439568020
20200818,20200814,sh688981,6794179250,7692411020
20200808,20200807,sh688981,6793392570,7438781340
20200804,20200804,sh688981,6792863780,7438252560.000001
20200729,20200728,sh688981,6792546940,7437935720
20200724,20200723,sh688981,6780222360,7425611139.999999
20200721,20200720,sh688981,6778644650,7424033430
20200715,20200716,sh688981,6770086570,7415475340
20200622,20200622,sh688981,5450803230,5450803230
20200403,20200331,sh688981,5128155270,5128155270
20200106,20191231,sh688981,5056868910,5056868910
20191008,20190930,sh688981,5053576960,5053576960
20190704,20190630,sh688981,5051576430,5051576430
20190404,20190331,sh688981,5046671660,5046671660
20190103,20181231,sh688981,5039819200,5039819200
20181004,20180930,sh688981,5053482680,5053482680
20180424,20180629,sh688981,4993774150,4993774150
20180329,20180329,sh688981,4928729010,4928729010
20180105,20171231,sh688981,4916106890,4916106890
20170705,20170630,sh688981,4650874000,4650874000
20170106,20161231,sh688981,4252922260.0000005,4252922260.0000005
20160930,20161207,sh688981,4250840900.0000005,4250840900.0000005
20160707,20160630,sh688981,42190317460,42190317460
20160406,20160331,sh688981,42155386240,42155386240
20160106,20151231,sh688981,42073748960,42073748960
20150107,20141231,sh688981,35856096170,35856096170
20140106,20131231,sh688981,32112307100,32112307100
20130107,20121231,sh688981,32000139620,32000139620
20120706,20120630,sh688981,31975662740.000004,31975662740.000004
20120105,20111231,sh688981,27487676070,27487676070
20221213,20221215,sh688023,78826400,78826400
20221213,20221220,sh688032,28132030,56000000
20221216,20221223,sh688037,92618400,92618400
20221215,20221226,sh688047,32800000,401000000
20221215,20221219,sh688060,26408570,60158570
20221216,20221220,sh688077,45051000,80778000
20221207,20221208,sh688084,17458760,75659070
20211231,20211231,sh688084,,56659070
20221213,20221208,sh688097,50796600,444305790
20221213,20221124,sh688097,50796600,403901750
20221216,20221220,sh688116,232521060,232521060
20221215,20221215,sh688116,232229430,232229430
20221215,20221223,sh688123,120905870,120905870
20220928,20220929,sh688137,16264060,70175440
20211229,20211229,sh688137,,52631580
20221209,20221212,sh688143,19196750,94134170
20211223,20211223,sh688143,,70600630
20221217,20221226,sh688161,76553720,400000000
20221217,20221226,sh688167,65036460,89960000
20221215,20221219,sh688191,71251470,153512550
20220721,20220722,sh688231,50589840.00000001,246857140
20210628,20210628,sh688231,,185142860
20221215,20221222,sh688248,82167900.00000001,564700000
20221217,20221228,sh688265,48765360,77963510
20221011,20221019,sh688326,24673550,120000000
20220418,20220419,sh688326,23366450,120000000
20210629,20210629,sh688326,,90000000
20220820,20220630,sh688328,47350620,81040000
20220430,20211231,sh688328,17432900,81040000
20220302,20220309,sh688328,47307220,81040000
20210901,20210909,sh688328,18217700,81040000
20210827,20210630,sh688328,17490010,81040000
20210308,20210309,sh688328,16493309.999999998,81040000
20200427,20200427,sh688328,,60780000
20180426,20171231,sh688328,15445480,60780000
20170829,20170630,sh688328,17494850,60780000
20170616,20170621,sh688328,1998000,60780000
20170330,20170405,sh688328,8002000,50780000
20160328,20160331,sh688328,14375000,50780000
20150831,20150909,sh688328,14775000,49500000
20150701,20150703,sh688328,9850000,33000000
20150505,20150511,sh688328,24200000,33000000
20141031,20141111,sh688328,26100000,30000000
20221214,20221222,sh688349,141756970,1189484220
20221213,20221216,sh688357,59449850,59449850
20221216,20221221,sh688385,596897900,816656500
20221208,20221209,sh688420,20289440,88430000
20210628,20210628,sh688420,,66320000
20221201,20221202,sh688489,16250200,76556270
20211221,20211221,sh688489,,57416270.00000001
20221208,20221209,sh688503,23750620,111910730
20210629,20210629,sh688503,,83910730
20220826,20220630,sh688509,165315300,770000000
20220723,20220801,sh688509,380107500,770000000
20220426,20211231,sh688509,154622150,770000000
20220121,20220207,sh688509,162592600,770000000
20210729,20210730,sh688509,153529550,770000000
20200630,20200630,sh688509,,600000000
20221216,20221226,sh688517,84011530,136109180
20221217,20221226,sh688560,90317740,201301920
20221215,20221219,sh688567,812145380,1217676360
20221215,20221220,sh688580,24767250,68623870
20221217,20221226,sh688658,204825380,450000000
20221213,20221221,sh688668,33197390,98809100
20221215,20221223,sh688678,89971140,173350000
20221217,20221226,sh688679,54079720,131689680.00000001
20221220,20221222,sh688056,26441400,67236400
20221220,20221230,sh688063,83671290.00000001,154844530
20221219,20221226,sh688133,51690300,84071660
20221215,20221216,sh688172,119644800,1199104110
20220412,20220412,sh688172,,1019238490
20221219,20221226,sh688195,80526900,129350000
20221220,20221227,sh688210,72936800,112000000
20221220,20221227,sh688268,120278240,120278240
20221220,20221223,sh688529,47024390,128000000
20221219,20221221,sh688550,72830880,98398700.00000001
20221220,20221222,sh688590,160896820,238723760
20221220,20221216,sh688668,32284190,98809100
20221220,20221031,sh688668,32284190,85478000
20221220,20221227,sh688690,200756240,403171820
20221217,20221226,sh688787,29176050,42800000
20221220,20221226,sh688789,41190360,76115650
20221227,20221229,sh688008,1134068230,1134068230
20221228,20221230,sh688066,185636280,185636280
20221221,20221229,sh688068,92050590,92050590
20221222,20221230,sh688078,71410000,71410000
20221228,20230106,sh688081,73600000,73600000
20221224,20221222,sh688131,61331830,106518110
20221227,20230106,sh688181,96473010,96473010
20221221,20221228,sh688188,145974780,145974780
20221227,20221223,sh688192,38800100,407160300
20221221,20221228,sh688206,145473380,433804450
20221223,20221227,sh688218,117795700,117795700
20221223,20221230,sh688227,62148100.00000001,113055280
20221222,20221230,sh688236,173609550.00000003,384280000
20221223,20230103,sh688237,18815650,89603310
20221224,20221222,sh688289,350764110,588459800
20221223,20221229,sh688297,131908520.00000001,675000000
20221228,20230109,sh688322,32557190,400001000
20221229,20230112,sh688339,98949190,117519390
20221224,20230103,sh688355,37853560,123956070
20221227,20230106,sh688400,87397210,463500000
20221224,20221222,sh688426,20045400,93522970
20221229,20230103,sh688508,76768360,113319360
20221227,20221220,sh688596,208575099.99999997,271301710
20221229,20230109,sh688617,44984530.00000001,66670000
20221221,20221230,sh688618,17175670,50527500
20221224,20230103,sh688628,43305000,110424000
20221224,20230103,sh688630,69571490,120800000
20221226,20221228,sh688636,29510900,50498320
20221226,20221222,sh688636,29510900,50511160
20221227,20221230,sh688668,33227390,98839100
20221223,20221230,sh688679,59846980,131689680.00000001
20221223,20230103,sh688686,34151990,122063990
20221222,20221229,sh688698,45000000,180000000
20230104,20221230,sh688001,412505310,440591730
20230221,20230217,sh688006,430384390,430384390
20230209,20230213,sh688008,1136078140,1136078140
20230116,20230130,sh688009,10589819000,10589819000
20230203,20230210,sh688016,71978150,71978150
20230120,20230131,sh688018,80484430,80484430
20230114,20230130,sh688026,140000000,140363160
20230209,20230215,sh688027,46970920,80220920
20221231,20230105,sh688029,187811440,187811440
20230104,20221230,sh688030,180228870,180228870
20230206,20230213,sh688041,211789810,2324338090
20221230,20230109,sh688053,22891619.999999996,100000000
20230131,20230208,sh688059,25270020,44008020
20230104,20221230,sh688059,24874420,44008020
20230110,20230118,sh688062,201592140,399600000
20230217,20230222,sh688063,83734110,175626330.00000003
20230210,20230208,sh688063,83012490,174904710
20230210,20230118,sh688063,83012490,154844530
20230203,20230210,sh688070,38380000,87580000
20230203,20230213,sh688080,52572520.00000001,52572520.00000001
20200428,20191231,sh688081,,73600000
20230113,20230130,sh688088,406000000,406000000
20230210,20230217,sh688090,67360590,67360590
20230113,20230130,sh688100,500000000,500000000
20230203,20230209,sh688111,461264990.00000006,461264990.00000006
20230202,20230131,sh688116,232521070,232521070
20230114,20230130,sh688130,15490480,66560000
20230113,20230111,sh688131,60375810,106982270.00000001
20230106,20221230,sh688131,60375810,106518110
20230222,20230301,sh688133,59315200.00000001,84071660
20221222,20221223,sh688141,49455000,446880000
20220329,20220329,sh688141,,388800000
20221222,20221223,sh688147,37589100,454455360
20220303,20220303,sh688147,,409009820.00000006
20230201,20230206,sh688148,386619000,511606000
20230118,20230116,sh688148,385186000,511718000
20230118,20230120,sh688148,385186000,511606000
20230114,20230130,sh688159,91679500,91679500
20230104,20221230,sh688166,410000110,422465080
20230110,20230110,sh688167,65578340,89960000
20230214,20230221,sh688169,93691620,93691620
20230104,20230106,sh688169,71997520,93691620
20230203,20230213,sh688171,33764250,83773400
20230113,20230130,sh688171,30934250,83773400
20230211,20230209,sh688173,169977949.99999997,407027860
20230116,20230130,sh688173,169977949.99999997,405307010
20221230,20230109,sh688176,233838090,570000000
20230215,20230221,sh688177,414080000,414080000
20230109,20230116,sh688178,84997840,85250480
20230104,20221230,sh688179,73532170,141308970
20230204,20230207,sh688180,651894040,985689869.9999999
20230220,20230227,sh688183,308339000,831821180
20230203,20230213,sh688186,214240000,214240000
20230218,20230216,sh688192,38800100,408151370
20230210,20230220,sh688200,91073590,91073590
20230209,20230216,sh688203,48271440,202678070
20230201,20230209,sh688205,23347199.999999996,97280000
20230202,20230213,sh688208,451870930,451870930
20230202,20230131,sh688208,274775930,451870930
20230105,20230116,sh688220,223770770,418300890
20230114,20230130,sh688223,1960000000,10000000000
20230201,20230209,sh688225,109907870,400010000
20230114,20230130,sh688231,52919180,246857140
20230211,20230221,sh688233,160000000,160000000
20230104,20230112,sh688234,140544970,429711040
20230202,20230131,sh688235,1360143840,1364564450
20230131,20230120,sh688235,1357944400,1362365010
20230104,20221230,sh688235,1357843390,1362264000
20230220,20230227,sh688247,43073000,453340000
20230121,20230119,sh688252,34266650,409021340
20230116,20230130,sh688253,29881060.000000004,136060820
20230105,20230112,sh688259,57168000,80000000
20230202,20230210,sh688261,38785160,67376370
20221230,20230106,sh688262,187130580,240000000
20230113,20230130,sh688266,143393100,240000000
20230209,20230216,sh688267,64049150,176200000
20230203,20230207,sh688268,120310880,120310880
20230112,20230130,sh688270,61886480,109210000
20230214,20230222,sh688271,50000000,824157990
20230206,20230213,sh688273,23413210,100000000
20230107,20230117,sh688278,406800000,406800000
20230204,20230215,sh688283,51098490,84000000
20230213,20230220,sh688292,36133230,157146670
20230215,20230302,sh688293,17697450,81980330
20230120,20230206,sh688298,168000000,168000000
20230116,20230130,sh688303,512055220,2137396220
20230114,20230130,sh688305,52043760,93177760
20230111,20230118,sh688317,123732790,194704350
20230107,20230116,sh688332,29100000,120000000
20230111,20230116,sh688333,114201330,114201330
20230206,20230208,sh688339,99619640,118189840
20230114,20230130,sh688350,62711690,122150000
20230221,20230301,sh688351,65866110,470600000
20230106,20230113,sh688353,26447750,110000000
20230215,20230214,sh688366,91551000,171271000
20221230,20230104,sh688367,65105230,87101640
20230217,20230227,sh688370,24769650,106400000
20230118,20230202,sh688371,78307970,335472360
20230119,20230206,sh688373,124800000,655210080
20230116,20230130,sh688375,32094130,400010000
20221231,20230104,sh688379,46617520.00000001,88747520
20230120,20230206,sh688380,56782710,400365000
20230216,20230223,sh688381,59590570,252200000
20230116,20230130,sh688382,105048290,575000000
20230113,20230120,sh688383,30309950,102133600
20230104,20221230,sh688388,234198240,304455730
20230218,20230227,sh688396,1320091859.9999998,1320091859.9999998
20230204,20230213,sh688398,80000000,80000000
20230210,20230217,sh688401,29755000,133333600
20230211,20230220,sh688403,122194030,834853280
20221223,20221226,sh688410,33239330,144730260
20211104,20211104,sh688410,,108540260
20171211,20171214,sh688410,37658290,96285710
20170310,20170316,sh688410,52444000,81500000
20160719,20160801,sh688410,53944000,80000000
20230221,20230301,sh688416,18830320,82637279.99999999
20230118,20230119,sh688435,17617510,83500000
20211229,20211229,sh688435,,62553260
20170811,20170818,sh688435,29022500,55200000
20170511,20170516,sh688435,14511250,27600000
20160429,20160525,sh688435,17111250,25000000
20230215,20230227,sh688439,44793909.99999999,200000000
20221227,20221228,sh688475,83773540,562500000
20211213,20211213,sh688475,,450000000
20230117,20230118,sh688485,32004300,150292060
20210628,20210628,sh688485,,112719050
20230209,20230203,sh688489,16250200,76952270
20221227,20221228,sh688496,78457010,450000000
20211221,20211221,sh688496,,360000000
